"Study Area","Transect Name","Point Id","Date","Point Index","Direction","Canopy1","Canopy2","Canopy3","Top Layer","Height","Lower1","Lower2","Lower3","Lower4","Lower5","Lower6","Lower7","Lower8","Lower9","Lower10","Soil Surface","Thatch Indices Lower","Thatch Top Layer"
SMA-11-01,TOKA,TOKA-057,2016-05-24,4,54,,,,LOPEM2,37,BRDI2,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,5,54,,,,LOPEM2,30,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,6,54,,,,CAPY2,52,BRDI3,BRDI2,VISA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,7,54,,,,LOPEM2,62,CAPY2,VISA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,8,54,,,,LOPEM2,42,BRDI2,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,9,54,,,,LOPEM2,48,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,10,54,,,,CAPY2,65,LOPEM2,VISA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,11,54,,,,AVBA,65,BRDI3,LOPEM2,BRDI2,CAPY2,L,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,12,54,,,,DAGL,30,BRDI2,VITE,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,13,54,,,,LOPEM2,39,BRDI2,CAPY2,VISA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,14,54,,,,AVBA,65,BRDI3,VUMY,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,15,54,,,,AVBA,61,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,16,54,,,,LOPEM2,52,AVBA,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,17,54,,,,AVBA,49,LOPEM2,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,18,54,,,,LOPEM2,82,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,19,54,,,,LOPEM2,36,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,20,54,,,,CIVU,20,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,21,54,,,,CAPY2,56,VITE,TRAN6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,22,54,,,,AVBA,51,BRDI3,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,23,54,,,,AVBA,70,LOPEM2,BRDI3,CAPY2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,24,54,,,,VISA,34,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,25,54,,,,LOPEM2,26,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,26,54,,,,LOPEM2,20,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,27,54,,,,AVBA,88,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,28,54,,,,LOPEM2,32,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,29,54,,,,AVBA,14,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,30,54,,,,AVBA,61,VISA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,31,54,,,,LOPEM2,31,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,32,54,,,,CAPY2,75,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,33,54,,,,LOPEM2,20,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,34,54,,,,AVBA,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,35,54,,,,AVBA,68,BRDI3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,36,54,,,,AVBA,57,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,37,54,,,,AVBA,42,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,38,54,,,,AVBA,61,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,39,54,,,,AVBA,59,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,40,54,,,,AVBA,30,BRDI2,VISA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,41,54,,,,BRDI2,16,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,42,54,,,,CAPY2,60,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,43,54,,,,BRDI2,20,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,44,54,,,,AVBA,53,VISA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,45,54,,,,AVBA,34,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,46,54,,,,CAPY2,39,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,47,54,,,,CAPY2,1,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,48,54,,,,AVBA,72,MEDIC,TRAN6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,49,54,,,,NOPLANT,0,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,50,54,,,,AVBA,20,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,1,234,,,,LOPEM2,58,DAGL,CAPY2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,2,234,,,,BRDI2,34,CAPY2,AVBA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,3,234,,,,AVBA,85,CAPY2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,4,234,,,,AVBA,69,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,5,234,,,,AVBA,70,BRDI2,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,6,234,,,,AVBA,71,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,7,234,,,,AVBA,69,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,8,234,,,,AVBA,95,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,9,234,,,,AVBA,71,BRDI2,MASA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,10,234,,,,AVBA,70,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,11,234,,,,BRDI2,15,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,12,234,,,,BRDI2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,13,234,,,,BRDI2,35,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,14,234,,,,BRDI2,31,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,15,234,,,,BRDI2,33,PIEC,LOCO6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,16,234,,,,BRDI2,20,LOCO6,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,17,234,,,,BRDI2,11,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,18,234,,,,BRDI2,38,PHAQ,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,19,234,,,,BRDI2,33,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,20,234,,,,BRDI2,27,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,21,234,,,,BRDI3,40,BRDI2,CAPY2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,22,234,,,,PHAQ,63,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,23,234,,,,PHAQ,50,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,24,234,,,,LIUS,65,LOPEM2,BRDI2,VISA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,25,234,,,,PHAQ,38,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,26,234,,,,BRDI2,37,PHAQ,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,27,234,,,,BRDI2,38,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,28,234,,,,PHAQ,31,TRDU2,ASTERA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,29,234,,,,PHAQ,41,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,30,234,,,,PHAQ,35,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,31,234,,,,PHAQ,43,BRDI2,LOCO6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,32,234,,,,PHAQ,31,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,33,234,,,,PHAQ,39,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,34,234,,,,LIUS,40,PHAQ,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,35,234,,,,BRDI2,40,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,36,234,,,,BRDI2,60,PHAQ,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,37,234,,,,BRDI2,15,LOCO6,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,38,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,39,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,40,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,41,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,42,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,43,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,44,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,45,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,46,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,47,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,48,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,49,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,50,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,1,54,,,,AVFA,74,BRDI2,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,2,54,,,,LOPEM2,55,BRDI3,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,3,54,,,,BRDI2,50,DAGL,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,4,54,,,,BRDI2,25,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,5,54,,,,BRDI3,54,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,6,54,,,,BRDI3,40,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,7,54,,,,VUBR,40,VISA,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,8,54,,,,BRDI3,54,BRHO2,LOPEM2,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,9,54,,,,BRHO2,29,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,10,54,,,,LOPEM2,51,BRHO2,VUBR,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,11,54,,,,DAGL,57,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,12,54,,,,AVFA,80,LOPEM2,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,13,54,,,,LOPEM2,51,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,14,54,,,,AVFA,75,LOPEM2,BRDI3,BRDI2,GEDI,2GA,,,,,,S,5,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,15,54,,,,AVFA,75,BRDI2,GEDI,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,16,54,,,,DAGL,85,LOPEM2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,17,54,,,,AVFA,90,BRDI3,LOPEM2,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,18,54,,,,AVFA,73,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,19,54,,,,AVFA,100,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,20,54,,,,AVBA,97,VITE,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,21,54,,,,AVBA,35,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,22,54,,,,AVFA,84,BRDI3,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,23,54,,,,BRDI3,65,LOPEM2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,24,54,,,,LOPEM2,52,BRDI3,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,25,54,,,,BRDI3,64,LOPEM2,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,26,54,,,,LOPEM2,65,BRDI3,CIVU,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,27,54,,,,BRDI3,63,LOPEM2,CAPY2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,28,54,,,,PHAQ,86,PHAQ,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,29,54,,,,LOPEM2,50,BRDI3,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,30,54,,,,BRDI3,56,LOPEM2,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,31,54,,,,CAPY2,66,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,32,54,,,,BRDI3,57,BRDI2,LOPEM2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,33,54,,,,BRDI3,54,LOPEM2,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,34,54,,,,CAPY2,59,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,35,54,,,,CAPY2,15,BRDI3,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,36,54,,,,LOPEM2,55,BRDI2,AVFA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,37,54,,,,AVFA,66,BRDI2,LOPEM2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,38,54,,,,AVFA,95,BRDI2,LIBI5,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,39,54,,,,BRDI3,56,PIEC,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,40,54,,,,BRDI3,42,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,41,54,,,,BRDI2,17,HYRA3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,42,54,,,,BRDI2,45,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,43,54,,,,AVFA,76,LOPEM2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,44,54,,,,LOPEM2,60,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,45,54,,,,LOPEM2,79,AVFA,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,46,54,,,,BRDI3,50,BRDI2,AVFA,CAPY2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,47,54,,,,BRDI3,38,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,48,54,,,,AVFA,73,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,49,54,,,,LOPEM2,50,BRDI2,AVFA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,50,54,,,,AVFA,103,LOPEM2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,1,234,,,,AVBA,106,BRDI3,BRDI2,GEDI,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,2,234,,,,AVBA,107,VITE,BRDI2,BRHO2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,3,234,,,,AVBA,138,BRDI2,BRDI3,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,4,234,,,,AVBA,114,BRDI3,VITE,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,5,234,,,,AVBA,140,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,6,234,,,,AVBA,103,LOPEM2,AVFA,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,7,234,,,,AVBA,129,BRDI3,AVFA,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,8,234,,,,AVBA,122,AVFA,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,9,234,,,,AVBA,94,BRDI3,BRDI2,2GA,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,10,234,,,,AVBA,58,LOPEM2,BRDI3,LIBI5,2GA,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,11,234,,,,AVBA,129,PHAQ,BRDI2,SIBE,BRDI3,2GA,,,,,,S,5,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,12,234,,,,BRDI3,64,BRDI2,DAGL,2GA,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,13,234,,,,AVBA,79,PHAQ,LOPEM2,BRDI2,LIBI5,2GA,,,,,,S,5,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,14,234,,,,AVBA,47,LOPEM2,LIBI5,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,15,234,,,,AVBA,92,BRDI3,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,16,234,,,,BRDI3,60,AVFA,LOPEM2,BRDI2,BRDI3,2GA,,,,,,S,5,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,17,234,,,,LIBI5,85,BRHO2,BRDI2,BRDI3,AVBA,2GA,,,,,,S,5,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,18,234,,,,PIEC,70,LIBI5,LOPEM2,BRDI2,2GA,,,,,,,S,4,1
SMA-11-01,TOKA,TOKA-057,2018-05-21,19,234,,,,PHAQ,64,BRDI2,LOPEM2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,20,234,,,,PHAQ,74,BRHO2,LIBI5,BRDI2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,21,234,,,,PHAQ,71,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,22,234,,,,PHAQ,44,BRDI2,PHAQ,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,23,234,,,,BRHO2,52,LIBI5,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,24,234,,,,PHAQ,60,GEDI,BRDI2,BRHO2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,25,234,,,,BRDI2,36,LIBI5,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,26,234,,,,PHAQ,52,BRDI2,GEDI,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,27,234,,,,PHAQ,40,LOCO6,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,28,234,,,,PHAQ,55,BRDI2,GEDI,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,29,234,,,,PHAQ,61,PHAQ,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,30,234,,,,LIBI5,60,BRDI2,LOCO6,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,31,234,,,,PHAQ,60,GEDI,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,32,234,,,,BRDI2,25,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,33,234,,,,PHAQ,50,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,34,234,,,,BRDI2,34,BRHO2,SOAS,BRMI2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,35,234,,,,BRDI2,40,PHAQ,LOCO6,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,36,234,,,,LOCO6,2,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,37,234,,,,2GA,3,,,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-057,2018-05-21,38,234,,,,PHAQ,41,L,,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-057,2018-05-21,39,234,BAPI,,,PTAQ,72,PHAQ,PHAQ,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,40,234,BAPI,TODI,RUUR,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,41,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,42,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,43,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,44,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,45,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,46,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,47,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,48,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,49,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2018-05-21,50,234,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,1,54,,,,LOPEM2,30,CAPY2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,2,54,,,,AVENA,64,BRDI3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,3,54,,,,AVENA,54,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,4,54,,,,AVENA,72,LOPEM2,CAPY2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,5,54,,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,6,54,,,,AVENA,22,BRDI3,CAPY2,LOPEM2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,7,54,,,,AVENA,41,LOPEM2,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,8,54,BAPI,,,LOPEM2,20,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,9,54,,,,AVENA,44,VUBR,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,10,54,,,,AVENA,20,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,11,54,,,,DAGL,36,DAGL,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,12,54,,,,AVENA,46,LOPEM2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,13,54,,,,AVENA,64,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,14,54,,,,BRDI3,9,LOPEM2,AVENA,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,15,54,,,,AVENA,25,BRHO2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,16,54,,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,17,54,,,,BRHO2,23,AVENA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,18,54,,,,AVENA,33,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2021-06-25,19,54,,,,BRDI3,17,2GA,,,,,,,,,,S,1,0
