Date,Time,Bat Volt Min Day (V),Dew Pt (°F),Latest Rain (In),Daily Rain (In),Pressure (inHg),RH (%),Temp (°F),Daily Max Temp (°F),Max Temp Time,Daily Min Temp (°F),Min Temp Time,Wind Dir (°),Wind Gust (mph),Wind Gst Dir (°),Wind Spd (mph)
8/30/2019,1200,12.37,59,0,0,30.07,71,68.9,70.8,1158,53.7,656,NW | 310,15.1,NW | 313,9.2
8/30/2019,1100,12.37,58.6,0,0,30.08,73,67.4,68.6,1053,53.7,656,NW | 311,14,NW | 324,8.7
8/30/2019,1000,12.37,58.7,0,0,30.08,75,66.8,67.7,932,53.7,656,WNW | 293,10,NW | 308,4.6
8/30/2019,900,12.37,56.6,0,0,30.08,75,64.7,66.8,856,53.7,656,S | 190,3.2,N | 2,1.3
8/30/2019,800,12.37,54.5,0,0,30.07,90,57.3,62.5,203,53.7,656,NE | 56,6.7,E | 85,3.1
8/30/2019,700,12.37,54.5,0,0,30.06,94,56.3,62.5,203,53.7,656,NE | 52,7.4,E | 88,3.7
8/30/2019,600,12.38,56.4,0,0,30.05,93,58.5,62.5,203,55.2,434,NNE | 14,11,N | 354,6.3
8/30/2019,500,12.43,53.3,0,0,30.05,90,56.1,62.5,203,55.2,434,N | 9,5.7,N | 353,1.4
8/30/2019,400,12.44,53.4,0,0,30.05,80,59.6,62.5,203,56.9,359,NNE | 32,6.5,NNE | 16,2.1
8/30/2019,300,12.47,53.7,0,0,30.05,75,61.7,62.5,203,60.8,250,NE | 50,11.4,NNE | 27,6.8
8/30/2019,200,12.48,54.3,0,0,30.05,76,62,62.3,101,61.6,128,NE | 45,11.3,NNE | 29,7.4
8/30/2019,100,12.26,55,0,0,30.06,78,61.8,76.9,1446,60,2240,NE | 48,9.5,NE | 43,6.8
8/30/2019,0,12.26,56.3,0,0,30.06,83,61.6,76.9,1446,60,2240,NE | 53,10.7,NNE | 32,7.1
8/29/2019,2300,12.26,56.8,0,0,30.07,87,60.8,76.9,1446,60,2240,NE | 38,8.2,ENE | 68,4.5
8/29/2019,2200,12.26,56.4,0,0,30.07,82,62.1,76.9,1446,61.3,2159,N | 9,6.6,NNE | 15,4.2
8/29/2019,2100,12.26,56.2,0,0,30.07,78,63.2,76.9,1446,62,242,N | 5,6.4,N | 0,4.5
8/29/2019,2000,12.26,57.5,0,0,30.06,74,66.1,76.9,1446,62,242,NNW | 335,8.8,N | 351,3.7
8/29/2019,1900,12.26,58,0,0,30.06,66,69.6,76.9,1446,62,242,NNW | 328,12.3,WNW | 299,7.4
8/29/2019,1800,12.26,57.8,0,0,30.06,62,71.6,76.9,1446,62,242,NW | 320,15.5,NW | 306,9.6
8/29/2019,1700,12.26,57,0,0,30.07,57,72.9,76.9,1446,62,242,NW | 316,15.1,WNW | 288,10.5
8/29/2019,1600,12.26,57.1,0,0,30.07,56,74,76.9,1446,62,242,NW | 316,15.9,NW | 318,10.5
8/29/2019,1500,12.26,57.2,0,0,30.08,55,74.6,76.9,1446,62,242,WNW | 300,15.1,NW | 313,10
8/29/2019,1400,12.26,57.3,0,0,30.09,56,74.2,75.7,1235,62,242,NW | 304,16.8,W | 265,10.5
8/29/2019,1300,12.26,57.5,0,0,30.09,55,74.6,75.7,1235,62,242,WNW | 294,15.3,NNW | 330,8.8
8/29/2019,1200,12.26,57.8,0,0,30.1,59,72.8,75.1,1200,62,242,WNW | 300,12.4,W | 280,4.7
8/29/2019,1100,12.26,58,0,0,30.11,70,68,69.5,1059,62,242,NW | 309,9.2,N | 353,4.5
8/29/2019,1000,12.26,58.3,0,0,30.1,77,65.8,66.5,950,62,242,NNW | 330,7.3,NW | 322,3.3
8/29/2019,900,12.26,58.4,0,0,30.08,81,64.2,64.9,900,62,242,NW | 326,7.3,NNW | 343,3.6
8/29/2019,800,12.26,58.5,0,0,30.06,85,63.1,63.6,758,62,242,NNW | 344,4.5,NNW | 347,2.5
8/29/2019,700,12.26,58.2,0,0,30.05,85,62.6,62.8,525,62,242,NNW | 340,5.7,NNW | 329,2.4
8/29/2019,600,12.27,58.1,0,0,30.04,85,62.6,62.8,525,62,242,NNW | 335,6.9,NNW | 327,3.1
8/29/2019,500,12.3,58.1,0,0,30.02,85,62.6,62.7,426,62,242,N | 9,4.6,NNE | 12,1.7
8/29/2019,400,12.3,58.1,0,0,30.03,86,62.4,62.7,348,62,242,N | 3,3.2,SW | 236,1.5
8/29/2019,300,12.31,58.2,0,0,30.03,87,62.2,62.4,227,62,242,ENE | 67,5,E | 89,2.6
8/29/2019,200,12.37,58.3,0,0,30.03,87,62.2,62.3,122,62,147,NE | 55,5.2,NNE | 12,2.3
8/29/2019,100,11.86,58.4,0,0.01,30.03,88,62,73.1,1528,53,633,N | 4,5.2,N | 354,2.8
8/29/2019,0,11.86,58.5,0,0.01,30.03,89,61.8,73.1,1528,53,633,N | 351,5.4,NW | 323,2.3
8/28/2019,2300,11.86,58.3,0,0.01,30.02,88,62,73.1,1528,53,633,NNW | 335,6.3,N | 0,2.9
8/28/2019,2200,11.86,58.5,0,0.01,30.01,88,62.2,73.1,1528,53,633,NNW | 340,6.1,NNW | 339,3.4
8/28/2019,2100,11.86,58.8,0,0.01,30.01,88,62.4,73.1,1528,53,633,NNW | 330,6.6,N | 349,4
8/28/2019,2000,11.86,58.7,0,0.01,29.99,85,63.2,73.1,1528,53,633,NW | 326,8.9,NW | 313,5.5
8/28/2019,1900,11.86,58.8,0,0.01,29.99,76,66.5,73.1,1528,53,633,NW | 317,10.7,NNW | 329,6.5
8/28/2019,1800,11.86,59.3,0,0.01,29.99,69,70.1,73.1,1528,53,633,WNW | 302,10.9,W | 280,6.5
8/28/2019,1700,11.86,59.3,0,0.01,30,68,70.3,73.1,1528,53,633,W | 277,11.1,W | 272,6.7
8/28/2019,1600,11.86,59.1,0,0.01,30.01,68,70.1,73.1,1528,53,633,WSW | 254,12.3,WSW | 252,7.2
8/28/2019,1500,11.86,59.2,0,0.01,30.02,70,69.3,72.6,1359,53,633,WSW | 256,11.5,WSW | 238,7.3
8/28/2019,1400,11.86,58.9,0,0.01,30.02,69,69.8,72.6,1359,53,633,WSW | 249,10.6,WSW | 249,6.6
8/28/2019,1300,11.86,58.4,0,0.01,30.02,71,68.1,69.7,1246,53,633,WSW | 251,10.9,W | 260,6.1
8/28/2019,1200,11.86,57.9,0,0.01,30.01,82,63.5,65.8,1151,53,633,WSW | 242,6.8,SW | 230,3.5
8/28/2019,1100,11.86,57.5,0,0.01,30.02,90,60.4,61.4,1100,53,633,WSW | 250,7,WSW | 249,3.2
8/28/2019,1000,11.86,57.4,0,0.01,29.99,93,59.3,60.9,954,53,633,WSW | 237,5.7,WSW | 238,2.7
8/28/2019,900,11.86,57.5,0,0.01,29.97,97,58.3,59.4,829,53,633,SW | 229,3.6,W | 261,1.3
8/28/2019,800,11.86,56,0,0.01,29.96,99,56.2,59,758,53,633,E | 83,3.6,E | 84,1.6
8/28/2019,700,11.86,53.3,0.01,0.01,29.94,99,53.5,55.2,336,53,633,E | 89,2.7,E | 93,0.9
8/28/2019,600,11.93,54.2,0,0,29.92,99,54.4,55.2,336,54.2,559,N | 3,1.7,NNW | 339,0.2
8/28/2019,500,12.07,54.6,0,0,29.91,99,54.8,55.2,336,54.4,455,ESE | 117,2.9,SE | 141,0.6
8/28/2019,400,12.23,54.8,0,0,29.91,99,55,55.2,336,54.5,159,ESE | 114,3,SSE | 149,0.6
8/28/2019,300,12.26,54.6,0,0,29.91,99,54.9,55.1,248,54.5,159,N | 356,3.7,NW | 305,1.5
8/28/2019,200,12.29,54.5,0,0,29.91,99,54.7,55.1,102,54.5,159,N | 353,3.5,N | 10,1.2
8/28/2019,100,11.75,55,0,0,29.91,99,55.3,70.3,1330,50.9,519,NNE | 12,4,N | 5,2.1
8/28/2019,0,11.75,55.3,0,0,29.91,98,55.7,70.3,1330,50.9,519,N | 2,4.7,NNE | 27,2.8
8/27/2019,2300,11.75,56.1,0,0,29.91,98,56.7,70.3,1330,50.9,519,NNW | 332,4.6,NNW | 339,1.8
8/27/2019,2200,11.75,56.2,0,0,29.9,97,56.9,70.3,1330,50.9,519,NNW | 343,3.7,NNW | 328,1.7
8/27/2019,2100,11.75,56.3,0,0,29.89,96,57.4,70.3,1330,50.9,519,NW | 316,3.6,NNW | 328,1.8
8/27/2019,2000,11.75,56.5,0,0,29.88,91,59.2,70.3,1330,50.9,519,WSW | 241,5.2,SSW | 203,2.9
8/27/2019,1900,11.75,57.3,0,0,29.86,84,62.2,70.3,1330,50.9,519,SW | 230,7.8,WSW | 240,4.7
8/27/2019,1800,11.75,57.4,0,0,29.87,77,64.9,70.3,1330,50.9,519,SW | 233,9.1,WSW | 255,5.4
8/27/2019,1700,11.75,57.5,0,0,29.87,74,65.8,70.3,1330,50.9,519,WSW | 237,9.4,WSW | 238,6.8
8/27/2019,1600,11.75,57.9,0,0,29.88,69,68.3,70.3,1330,50.9,519,WSW | 237,9.6,WSW | 252,6.1
8/27/2019,1500,11.75,57.7,0,0,29.89,70,67.7,70.3,1330,50.9,519,WSW | 237,10.6,WSW | 241,7
8/27/2019,1400,11.75,57.5,0,0,29.89,67,69,70.3,1330,50.9,519,WSW | 244,9,WSW | 241,5.9
8/27/2019,1300,11.75,56.7,0,0,29.9,69,67.4,68.9,1300,50.9,519,WSW | 251,10.4,W | 262,5.9
8/27/2019,1200,11.75,56,0,0,29.91,71,65.8,67.4,1157,50.9,519,WSW | 248,9.4,WSW | 254,5.5
8/27/2019,1100,11.75,55.1,0,0,29.9,74,63.6,65.3,1048,50.9,519,WSW | 247,7.3,WSW | 253,4.6
8/27/2019,1000,11.75,55.5,0,0,29.9,82,61,63.7,1000,50.9,519,WSW | 248,6.2,SW | 233,2.5
8/27/2019,900,11.75,55.8,0,0,29.89,91,58.4,59.6,846,50.9,519,SW | 214,2.6,SSW | 206,0.9
8/27/2019,800,11.75,54,0,0,29.88,98,54.7,57.2,740,50.9,519,SE | 130,1.6,SE | 133,0.1
8/27/2019,700,11.75,51.3,0,0,29.88,98,51.7,53.3,412,50.9,519,SW | 223,1.6,SW | 223,0.2
8/27/2019,600,11.75,51.1,0,0,29.86,98,51.6,53.3,412,50.9,519,NNE | 24,2,E | 90,0.3
8/27/2019,500,11.82,52.2,0,0,29.86,98,52.7,53.3,412,51.3,225,SSW | 203,0.9,SW | 232,0
8/27/2019,400,11.82,52.5,0,0,29.86,98,52.9,53.2,320,51.3,225,SSE | 168,1.6,ESE | 116,0.3
8/27/2019,300,11.82,51.7,0,0,29.87,98,52.1,53.2,248,51.3,225,NE | 48,2.7,NNE | 12,0.9
8/27/2019,200,11.82,51.9,0,0,29.89,98,52.4,53,106,51.7,151,SW | 221,1.5,WSW | 250,0.2
8/27/2019,100,11.61,52.7,0,0,29.89,98,53.2,71.4,1359,49.6,531,NNW | 341,1.8,NNE | 15,0.5
8/27/2019,0,11.61,53.2,0,0,29.9,98,53.6,71.4,1359,49.6,531,NNE | 15,4.8,E | 82,0.8
8/26/2019,2300,11.61,53,0,0,29.9,98,53.6,71.4,1359,49.6,531,NNE | 25,4.3,E | 98,1.7
8/26/2019,2200,11.61,53.8,0,0,29.91,96,54.9,71.4,1359,49.6,531,SW | 222,3.8,SSW | 210,1.4
8/26/2019,2100,11.61,54.4,0,0,29.9,94,56.1,71.4,1359,49.6,531,ENE | 57,1.6,N | 7,0.3
8/26/2019,2000,11.61,55.4,0,0,29.89,84,60.4,71.4,1359,49.6,531,SSW | 199,5,SW | 220,3
8/26/2019,1900,11.61,56.2,0,0,29.89,80,62.6,71.4,1359,49.6,531,SSW | 203,6.4,SW | 229,3.8
8/26/2019,1800,11.61,56.7,0,0,29.9,71,66.4,71.4,1359,49.6,531,SW | 223,9.1,SW | 232,5.9
8/26/2019,1700,11.61,56.7,0,0,29.9,65,68.8,71.4,1359,49.6,531,WSW | 237,10.9,SW | 227,7
8/26/2019,1600,11.61,56.2,0,0,29.91,65,68.4,71.4,1359,49.6,531,WSW | 237,10.5,WSW | 244,7.2
8/26/2019,1500,11.61,55.7,0,0,29.92,62,69,71.4,1359,49.6,531,WSW | 242,8.5,WSW | 248,5.8
8/26/2019,1400,11.61,55.7,0,0,29.93,62,69.2,71.4,1359,49.6,531,WSW | 240,8.1,WSW | 254,5.3
8/26/2019,1300,11.61,55.6,0,0,29.95,67,67,69,1257,49.6,531,WSW | 246,7.7,WSW | 245,5.1
8/26/2019,1200,11.61,55.6,0,0,29.96,71,65.1,66.3,1159,49.6,531,WSW | 242,8,SW | 229,5.5
8/26/2019,1100,11.61,55.8,0,0,29.96,75,63.8,65.6,1056,49.6,531,WSW | 242,6.7,SW | 232,4.1
8/26/2019,1000,11.61,54.9,0,0,29.96,78,61.8,63.4,950,49.6,531,W | 262,6.3,WSW | 242,1.9
8/26/2019,900,11.61,54.4,0,0,29.96,92,56.6,59,900,49.6,531,SW | 221,2.9,SSW | 213,1.1
8/26/2019,800,11.61,52.8,0,0,29.95,98,53.3,56.6,758,49.6,531,W | 279,2,SW | 229,0.4
8/26/2019,700,11.61,50.5,0,0,29.94,99,50.7,54.3,101,49.6,531,ENE | 57,3.2,E | 87,1.1
8/26/2019,600,11.61,49.9,0,0,29.94,99,50.1,54.3,101,49.6,531,NNE | 16,2.1,NE | 52,0.7
8/26/2019,500,12.14,50.6,0,0,29.94,99,50.8,54.3,101,49.8,500,ESE | 116,1.5,NE | 38,0.2
8/26/2019,400,12.32,51.4,0,0,29.94,99,51.7,54.3,101,50.9,358,WNW | 301,1.2,W | 280,0.1
8/26/2019,300,12.36,52.1,0,0,29.95,99,52.4,54.3,101,51.8,242,N | 7,3.6,N | 10,0.8
8/26/2019,200,12.41,53.4,0,0,29.98,99,53.7,54.3,101,53.3,155,NE | 43,2.9,E | 83,0.5
8/26/2019,100,12.29,54.2,0,0,29.99,98,54.6,72.8,1550,53.2,551,NNE | 19,3.6,NNE | 13,1.8
8/26/2019,0,12.29,54.8,0,0,29.99,98,55.2,72.8,1550,53.2,551,NNW | 344,4.3,NNW | 334,1.1
8/25/2019,2300,12.29,55.2,0,0,29.99,98,55.9,72.8,1550,53.2,551,NNW | 332,3.9,NNW | 346,1.2
8/25/2019,2200,12.29,55.5,0,0,30,97,56.4,72.8,1550,53.2,551,NW | 323,1.8,NW | 314,0.3
8/25/2019,2100,12.29,55.4,0,0,30,95,56.8,72.8,1550,53.2,551,SE | 135,1.9,SSE | 150,0.6
8/25/2019,2000,12.29,56.6,0,0,29.99,88,60.3,72.8,1550,53.2,551,SSW | 202,6.1,SW | 218,2.8
8/25/2019,1900,12.29,57.7,0,0,29.99,79,64.1,72.8,1550,53.2,551,SW | 227,7.7,WSW | 241,5
8/25/2019,1800,12.29,58,0,0,30,74,66.5,72.8,1550,53.2,551,SW | 234,8.6,SSW | 211,5.9
8/25/2019,1700,12.29,58.1,0,0,30.01,70,68.4,72.8,1550,53.2,551,WSW | 239,10.4,WSW | 258,7
8/25/2019,1600,12.29,58.4,0,0,30.02,66,70.3,72.8,1550,53.2,551,WSW | 257,11.5,WSW | 249,7.1
8/25/2019,1500,12.29,58.4,0,0,30.03,66,70.4,72.4,1456,53.2,551,W | 266,12,W | 274,7.3
8/25/2019,1400,12.29,57.9,0,0,30.04,69,68.5,70.4,1353,53.2,551,WSW | 241,12.9,W | 270,8.2
8/25/2019,1300,12.29,57.6,0,0,30.04,72,66.7,67.5,1247,53.2,551,WSW | 238,10.3,WSW | 243,6.8
8/25/2019,1200,12.29,57.9,0,0,30.04,74,66.3,67.1,1131,53.2,551,WSW | 240,8.6,WSW | 245,5.4
8/25/2019,1100,12.29,58.2,0,0,30.05,81,64.3,65.9,1100,53.2,551,WSW | 245,7.3,WSW | 250,4.5
8/25/2019,1000,12.29,59,0,0,30.04,94,60.8,64,958,53.2,551,WSW | 240,6.4,WSW | 237,3
8/25/2019,900,12.29,57,0,0,30.04,99,57.3,59,856,53.2,551,W | 281,2.8,NW | 313,0.8
8/25/2019,800,12.29,55.5,0,0,30.03,99,55.8,58.3,749,53.2,551,ESE | 110,3.7,WSW | 255,1.7
8/25/2019,700,12.29,53.6,0,0,30.03,99,53.8,55.3,203,53.2,551,NE | 40,4.6,N | 1,2
8/25/2019,600,12.29,53.4,0,0,30.01,99,53.7,55.3,203,53.2,551,NNW | 341,3.9,NNW | 339,1.2
8/25/2019,500,12.29,53.8,0,0,30,99,54,55.3,203,53.2,351,N | 8,2.2,S | 184,0.5
8/25/2019,400,12.29,53.4,0,0,29.99,99,53.8,55.3,203,53.2,351,NNE | 30,3,N | 8,1.3
8/25/2019,300,12.41,54.4,0,0,30,99,54.8,55.3,203,53.9,258,NNE | 22,2.7,NNE | 27,1.4
8/25/2019,200,12.45,54.6,0,0,30.01,98,55,55.3,200,54.7,114,NNE | 22,2.2,NNE | 13,0.8
8/25/2019,100,12.29,55.3,0,0,30.01,98,55.8,71.6,1334,55,101,NE | 37,2.2,NNE | 28,1
8/25/2019,0,12.29,55.5,0,0,30.01,98,56.1,71.6,1334,55.3,305,N | 351,2.7,NNW | 332,1.1
8/24/2019,2300,12.29,55.5,0,0,30,97,56.4,71.6,1334,55.3,305,NNW | 344,2.6,N | 0,0.8
8/24/2019,2200,12.29,56.1,0,0,30,96,57.1,71.6,1334,55.3,305,SW | 219,1.7,WSW | 248,0.4
8/24/2019,2100,12.29,56.5,0,0,29.99,96,57.7,71.6,1334,55.3,305,NW | 306,3,WSW | 251,1.3
8/24/2019,2000,12.29,56.5,0,0,29.99,90,59.3,71.6,1334,55.3,305,WSW | 247,5.3,WSW | 239,3.5
8/24/2019,1900,12.29,57.3,0,0,29.98,80,63.7,71.6,1334,55.3,305,WSW | 237,8.1,SW | 231,5
8/24/2019,1800,12.29,58,0,0,29.98,70,67.9,71.6,1334,55.3,305,WSW | 250,8.7,W | 268,5.6
8/24/2019,1700,12.29,58.5,0,0,29.98,69,69.2,71.6,1334,55.3,305,WSW | 253,10.3,WSW | 252,5.6
8/24/2019,1600,12.29,58.7,0,0,29.99,68,69.6,71.6,1334,55.3,305,WSW | 251,10.6,WSW | 254,6
8/24/2019,1500,12.29,58.8,0,0,30,68,70,71.6,1334,55.3,305,WSW | 257,11.5,W | 266,7
8/24/2019,1400,12.29,58.8,0,0,30,68,70,71.6,1334,55.3,305,WSW | 250,11,SW | 215,6.1
8/24/2019,1300,12.29,58.7,0,0,30,69,69.5,70.8,1251,55.3,305,W | 262,9.8,W | 262,5.9
8/24/2019,1200,12.29,58.8,0,0,30,73,67.8,69.2,1156,55.3,305,W | 269,10.4,W | 262,6
8/24/2019,1100,12.29,58.6,0,0,29.99,80,65.1,66.8,1100,55.3,305,W | 260,8.4,W | 262,4.5
8/24/2019,1000,12.29,58.1,0,0,29.98,89,61.4,62.5,955,55.3,305,WSW | 257,5.8,WSW | 245,2.4
8/24/2019,900,12.29,58,0,0,29.97,97,58.8,59.9,900,55.3,305,SSW | 194,5.2,SW | 219,1.6
8/24/2019,800,12.29,56.2,0,0,29.96,99,56.5,57.8,800,55.3,305,E | 95,5.6,E | 84,3.2
8/24/2019,700,12.29,55.5,0,0,29.94,98,56.1,57.1,112,55.3,305,E | 90,5.5,E | 81,2.6
8/24/2019,600,12.3,56,0,0,29.93,98,56.6,57.1,112,55.3,305,ESE | 122,4.4,SE | 144,1.8
8/24/2019,500,12.36,56,0,0,29.92,98,56.7,57.1,112,55.3,305,SSE | 155,6.7,S | 188,3.1
8/24/2019,400,12.38,55.2,0,0,29.91,97,56,57.1,112,55.3,305,SE | 146,5.9,SSE | 168,2.4
8/24/2019,300,12.45,54.9,0,0,29.9,97,55.8,57.1,112,55.6,226,ESE | 103,3.8,ESE | 123,2.1
8/24/2019,200,12.45,55.4,0,0,29.9,96,56.4,57.1,112,55.8,156,E | 82,3.3,E | 92,1.7
8/24/2019,100,12.02,55.8,0,0,29.9,96,56.9,71.2,1446,54.9,614,ENE | 66,2.5,E | 88,0.7
8/24/2019,0,12.02,56,0,0,29.9,95,57.4,71.2,1446,54.9,614,NNW | 344,2.1,SSW | 208,0.4
8/23/2019,2300,12.02,56.4,0,0,29.9,94,58.1,71.2,1446,54.9,614,S | 172,10.4,S | 171,4.7
8/23/2019,2200,12.02,56.2,0,0,29.9,92,58.6,71.2,1446,54.9,614,S | 182,8.3,SSE | 167,3.9
8/23/2019,2100,12.02,56.2,0,0,29.89,89,59.4,71.2,1446,54.9,614,S | 176,10.6,S | 177,6
8/23/2019,2000,12.02,56.5,0,0,29.87,81,62.4,71.2,1446,54.9,614,S | 185,12.7,SSW | 192,6.2
8/23/2019,1900,12.02,57,0,0,29.86,70,67.3,71.2,1446,54.9,614,S | 181,12.4,S | 186,4.8
8/23/2019,1800,12.02,56.9,0,0,29.87,66,68.5,71.2,1446,54.9,614,S | 182,19.9,S | 180,7.7
8/23/2019,1700,12.02,56.6,0,0,29.86,63,69.5,71.2,1446,54.9,614,S | 181,26.6,SSW | 194,14.5
8/23/2019,1600,12.02,56.9,0,0,29.84,64,69.7,71.2,1446,54.9,614,S | 181,26.6,S | 184,17
8/23/2019,1500,12.02,57.4,0,0,29.84,65,69.6,71.2,1446,54.9,614,S | 184,25.1,S | 184,15.2
8/23/2019,1400,12.02,57,0,0,29.87,68,67.9,70.2,1253,54.9,614,S | 187,19.4,S | 189,12.6
8/23/2019,1300,12.02,57,0,0,29.88,68,67.8,70.2,1253,54.9,614,S | 183,22.1,SSE | 162,10.7
8/23/2019,1200,12.02,57.3,0,0,29.88,72,66.5,68.1,1012,54.9,614,S | 177,23.7,SSW | 195,15.2
8/23/2019,1100,12.02,57.7,0,0,29.86,73,66.5,68.1,1012,54.9,614,S | 183,21.9,S | 187,12.8
8/23/2019,1000,12.02,58.7,0,0,29.86,84,63.6,67.3,1000,54.9,614,S | 187,12,SSW | 202,5.1
8/23/2019,900,12.02,57.4,0,0,29.85,99,57.7,59.4,859,54.9,614,SSW | 201,6.3,WSW | 256,1.7
8/23/2019,800,12.02,55.3,0,0,29.83,99,55.5,56.3,152,54.9,614,SE | 134,4.4,SSE | 157,1.3
8/23/2019,700,12.02,54.8,0,0,29.82,99,55,56.3,152,54.9,614,SSE | 161,7.4,S | 179,4.4
8/23/2019,600,12.18,55.1,0,0,29.8,99,55.3,56.3,152,55.1,559,SSE | 168,8.6,S | 170,4.2
8/23/2019,500,12.18,55.1,0,0,29.79,99,55.4,56.3,152,55.2,440,SSE | 156,6.6,SSE | 157,1.9
8/23/2019,400,12.18,55.3,0,0,29.78,99,55.6,56.3,152,55.4,340,NE | 56,3.8,E | 92,1.5
8/23/2019,300,12.31,55.6,0,0,29.78,98,56.1,56.3,152,55.7,300,WSW | 240,2.5,WSW | 237,0.8
8/23/2019,200,12.4,55.7,0,0,29.78,98,56.2,56.3,152,56.1,106,NW | 308,4.7,NNW | 336,1.5
8/23/2019,100,12.36,55.6,0,0.02,29.78,98,56.3,71.8,1327,56.1,53,N | 350,6.4,N | 352,3.7
8/23/2019,0,12.36,55.8,0,0.02,29.79,97,56.7,71.8,1327,56.4,0,N | 7,8.3,NNE | 25,4.7
8/22/2019,2300,12.36,56.1,0,0.02,29.79,96,57.1,71.8,1327,56.8,2259,N | 360,9,NNW | 346,5.3
8/22/2019,2200,12.36,56.6,0,0.02,29.8,95,57.9,71.8,1327,57.4,2159,NNW | 341,9.5,NNW | 334,4.7
8/22/2019,2100,12.36,56.9,0,0.02,29.8,94,58.5,71.8,1327,58.3,2042,NNW | 346,10.5,N | 354,6.5
8/22/2019,2000,12.36,57.2,0,0.02,29.8,92,59.3,71.8,1327,58.9,1959,NNW | 334,13.5,NNW | 331,8.3
8/22/2019,1900,12.36,57.8,0,0.02,29.8,90,60.9,71.8,1327,59.4,811,NNW | 333,11.7,NW | 321,8.2
8/22/2019,1800,12.36,58.4,0,0.02,29.81,80,64.6,71.8,1327,59.4,811,NW | 316,14.3,NW | 319,9.3
8/22/2019,1700,12.36,59.1,0,0.02,29.81,75,67.3,71.8,1327,59.4,811,NW | 311,14,NW | 322,9.5
8/22/2019,1600,12.36,59.5,0,0.02,29.82,77,66.9,71.8,1327,59.4,811,NW | 311,13.3,N | 350,8.7
8/22/2019,1500,12.36,60.6,0,0.02,29.84,73,69.7,71.8,1327,59.4,811,NW | 306,11.2,NW | 309,6.7
8/22/2019,1400,12.36,61,0,0.02,29.85,73,69.9,71.8,1327,59.4,811,WNW | 298,12.1,NW | 312,7.1
8/22/2019,1300,12.36,62.1,0,0.02,29.86,76,70,71.2,1214,59.4,811,WNW | 284,10.9,WSW | 257,6.5
8/22/2019,1200,12.36,64.2,0,0.02,29.87,92,66.7,69.8,1200,59.4,811,NW | 311,8.9,NNW | 330,4.9
8/22/2019,1100,12.36,63.5,0,0.02,29.87,100,63.5,65.2,1058,59.4,811,NW | 319,7.6,NNW | 338,4.1
8/22/2019,1000,12.36,62,0,0.02,29.87,100,61.9,63.7,157,59.4,811,NW | 312,8.6,WNW | 303,4.2
8/22/2019,900,12.36,60.1,0,0.02,29.87,100,60,63.7,157,59.4,811,NNW | 330,11.8,NNW | 328,6.3
8/22/2019,800,12.36,60.6,0,0.02,29.87,100,60.6,63.7,157,59.6,800,NW | 322,12.4,NW | 320,6.4
8/22/2019,700,12.36,61.4,0,0.02,29.87,100,61.5,63.7,157,61,658,NW | 308,10,NW | 326,4
8/22/2019,600,12.36,62.5,0.02,0.02,29.85,100,62.5,63.7,157,62,600,NW | 321,7.1,NNW | 347,3.6
8/22/2019,500,12.38,62.9,0,0,29.86,100,63,63.7,157,62.9,425,NNW | 348,9.3,WNW | 282,3.4
8/22/2019,400,12.4,63,0,0,29.87,100,63.1,63.7,157,63,350,N | 349,8.9,N | 353,4.1
8/22/2019,300,12.42,63.4,0,0,29.89,100,63.5,63.7,157,63.1,300,NNW | 345,9.9,NNW | 339,5.3
8/22/2019,200,12.44,63.3,0,0,29.9,100,63.4,63.7,157,63.1,103,N | 349,11,NNW | 336,5.1
8/22/2019,100,11.96,63.2,0,0,29.92,100,63.3,75.5,1530,55.2,649,NNW | 347,16.8,NNW | 335,8.7
8/22/2019,0,11.96,63.9,0,0,29.94,99,64.1,75.5,1530,55.2,649,NNW | 336,12.9,N | 2,6.8
8/21/2019,2300,11.96,63.7,0,0,29.94,99,64,75.5,1530,55.2,649,NNW | 344,18.8,NNW | 340,8.8
8/21/2019,2200,11.96,63,0,0,29.96,99,63.3,75.5,1530,55.2,649,NNW | 343,15.5,NNW | 343,8.6
8/21/2019,2100,11.96,62.8,0,0,29.96,98,63.2,75.5,1530,55.2,649,NNW | 346,17.2,NNW | 342,7.9
8/21/2019,2000,11.96,62.5,0,0,29.95,98,63.2,75.5,1530,55.2,649,NNW | 344,18.1,NNW | 344,9.4
8/21/2019,1900,11.96,62.4,0,0,29.96,93,64.6,75.5,1530,55.2,649,NNW | 341,21.9,N | 352,12.4
8/21/2019,1800,11.96,62.8,0,0,29.96,76,70.6,75.5,1530,55.2,649,NNW | 336,26.4,N | 349,13.7
8/21/2019,1700,11.96,60.6,0,0,29.96,67,72.2,75.5,1530,55.2,649,NW | 322,23.4,NNW | 328,12.8
8/21/2019,1600,11.96,57.7,0,0,29.97,57,74,75.5,1530,55.2,649,NW | 324,24.3,NNW | 337,12.6
8/21/2019,1500,11.96,55.4,0,0,29.99,55,72.4,74.7,1306,55.2,649,NW | 325,25.4,NNW | 344,14.8
8/21/2019,1400,11.96,56.1,0,0,30,54,73.6,74.7,1306,55.2,649,NW | 308,14.8,NW | 324,9.8
8/21/2019,1300,11.96,57.5,0,0,30,62,71.2,74.2,1259,55.2,649,NW | 316,12.9,NW | 310,8.7
8/21/2019,1200,11.96,57.4,0,0,30.01,63,70.6,72.3,1115,55.2,649,NW | 308,13.8,NNW | 347,7.4
