Project,Study Area,Transect Name,Point Name,Protocol,Date,Start Time,End Time,Sample Number,Sample Distance,Sample Bearing,Ring Infiltrometer Diameter,Water Volume,Bulk Density Diameter,Bulk Density Height,Carbon 0-10 cm,Clay 0-10 cm,Sand 0-10 cm,Silt 0-10 cm,Carbon 10-40 cm,Clay 10-40 cm,Sand 10-40 cm,Silt 10-40 cm,Grazed This Year,Bare Ground,Litter Depth,Catenal Position,Water Infiltration Time 1,Water Infiltration Time 2,Water Infiltration Time 3,Water Infiltration Time 4,Extrapolated,Bulk Density Wet Wt,Bulk Density Dry Wt,Bulk Density Rock Wt,Bulk Density Rock Vol,Max Depth,Researcher,Other Observers Count,Other Observers Names,Event Remarks,Observation Remarks,Status
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,NA,NA,2,12,330,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,0,1,,0:00:14,0:01:39,0:00:00,NA,0,0,143.1,0.2,1,36,"Preston, Mel",0,NA,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,NA,NA,3,34,23,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,0,1.5,,0:00:22,0:01:29,0:00:00,NA,0,0,132.4,0.1,1,36,"Preston, Mel",0,NA,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,NA,NA,4,7,233,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,0,1,,0:01:06,0:04:54,0:00:00,NA,0,0,138.9,0.4,1,40,"Preston, Mel",0,NA,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,NA,NA,5,3,274,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,1,2,,0:01:11,0:05:36,0:00:00,NA,0,0,141.5,0.5,1,39,"Preston, Mel",0,NA,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,1,38,272,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,0,0,BO,0:03:10,,,NA,0,200.9,139.4,1.2,0,40,"Weverka, Jacob",0,NA,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,2,12,330,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,0,3,BO,0:00:23,,,NA,0,213.6,155.1,0,0,40,"Weverka, Jacob",0,NA,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,3,34,23,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,0,0,BO,0:00:15,,,NA,0,207.9,162.6,1.3,0,40,"Weverka, Jacob",0,NA,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,4,7,233,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,1,4,BO,0:17:19,,,NA,0,259.2,205.9,0,0,40,"Weverka, Jacob",0,NA,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,NA,NA,5,3,274,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,0,3,BO,3:43:11,,,NA,1,232.2,125.2,1.5,1,40,"Weverka, Jacob",0,NA,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,NA,NA,1,556570,4125908,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,18,0.5,,0:00:05,0:00:07,0:00:00,NA,0,136.7,0,0,0,35,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,NA,NA,2,556565,4125883,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,7,0.5,,0:00:13,0:00:32,0:00:00,NA,0,187.4,0,0,0,35,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,NA,NA,3,556592,4125886,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,0,2,,0:00:05,0:00:11,0:00:00,NA,0,172.1,0,0,0,35,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,NA,NA,4,556597,4125863,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,9,2,,0:00:23,0:02:36,0:00:00,NA,0,189,0,0,0,27,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",solid rock/sandstone; dig with trowel,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,NA,NA,5,556576,4125861,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,30,0.5,,0:00:19,0:01:02,0:00:00,NA,0,207.5,0,0,0,35,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,NA,NA,1,556570,4125908,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,8,0.5,SH,0:00:03,,,NA,0,134.7,92.1,NA,NA,40,"Rubenthaler, Rya",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,NA,NA,2,556565,4125883,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,0,1.5,SH,0:00:23,,,NA,0,192.1,138.5,NA,NA,22,"Rubenthaler, Rya",0,NA,,Sandstone layer @22cm,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,NA,NA,3,556592,4125886,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,8,0.3,SH,0:00:09,,,NA,0,189.3,138.6,NA,NA,40,"Rubenthaler, Rya",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,NA,NA,4,556597,4125863,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,49,1,MS,0:00:25,,,NA,0,231.8,189.5,NA,NA,40,"Rubenthaler, Rya",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,NA,NA,5,556576,4125861,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,72,0.3,MS,0:00:04,,,NA,0,205.8,150.9,NA,NA,20,"Rubenthaler, Rya",0,NA,,Hard clay layer wont enter probe,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,NA,NA,1,38,185,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,0,5,,0:01:15,0:07:04,0:00:00,NA,0,236.9,184.6,0.6,1,37,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,NA,NA,2,7,155,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,1,4,,0:00:42,0:02:25,0:00:00,NA,0,224.4,172.5,2.4,4,38,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,NA,NA,3,21,297,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,0,3,,0:00:24,0:01:32,0:00:00,NA,0,225,167.7,0.9,1,38,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,NA,NA,4,39,70,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,3,1,,0:00:41,0:01:34,0:00:00,NA,0,245.1,183.7,0.8,1,38,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,NA,NA,5,30,234,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,2,2,,0:00:29,0:01:55,0:00:00,NA,0,246.5,191.2,0.5,1,38,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,1,38,185,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,3,5,MS,0:00:46,,,NA,0,248.6,188.7,0,0,40,"Weverka, Jacob",0,NA,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,2,7,155,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,0,1.5,MS,0:01:16,,,NA,0,256.7,189.9,0,0,40,"Weverka, Jacob",0,NA,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,3,21,297,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,9,1,MS,0:00:05,,,NA,0,220,161,0,0,40,"Weverka, Jacob",0,NA,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,4,39,70,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,0,3,MS,0:00:05,,,NA,0,268.4,198.5,0,0,40,"Weverka, Jacob",0,NA,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,5,30,234,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,2,2,MS,0:01:32,,,NA,0,177,124.5,0,0,40,"Weverka, Jacob",0,NA,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,2/25/2022,NA,NA,1,38,185,15.2,450,5.1,7.5,3.2,0,0,0,2.5,36.2,22.5,41.2,1,7,3.5,MS,0:00:15,,,NA,0,211.9,166.8,0,0,40,"Garcia, Dabid",0,NA,west facing hill dominated by Baccharis spp.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,2/25/2022,NA,NA,2,7,155,15.2,450,5.1,7.5,3.2,0,0,0,2.5,36.2,22.5,41.2,1,1,2,MS,0:00:05,,,NA,0,184,143.2,0,0,40,"Garcia, Dabid",0,NA,west facing hill dominated by Baccharis spp.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,2/25/2022,NA,NA,3,21,297,15.2,450,5.1,7.5,3.2,0,0,0,2.5,36.2,22.5,41.2,1,0,4.5,MS,0:00:18,,,NA,0,156.9,116.1,0,0,40,"Garcia, Dabid",0,NA,west facing hill dominated by Baccharis spp.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,2/25/2022,NA,NA,4,39,70,15.2,450,5.1,7.5,3.2,0,0,0,2.5,36.2,22.5,41.2,1,16,1.5,MS,0:00:07,,,NA,0,284.6,213.5,0,0,40,"Garcia, Dabid",0,NA,west facing hill dominated by Baccharis spp.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,2/25/2022,NA,NA,5,30,234,15.2,450,5.1,7.5,3.2,0,0,0,2.5,36.2,22.5,41.2,1,0,5,MS,0:02:04,,,NA,0,214.9,169,0,0,40,"Garcia, Dabid",0,NA,west facing hill dominated by Baccharis spp.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2025,NA,NA,1,38,185,15.2,450,5.1,7.5,3.1,0,0,0,2.3,32.5,21.2,46.2,1,0,3,MS,0:00:22,,,NA,0,244.5,185.7,0,0,40,"Fanucchi, Krista",0,NA,North facing hillside. Very dense and tall BAPI and TODI. Difficult to navigate to subpoint. ,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2025,NA,NA,2,7,155,15.2,450,5.1,7.5,3.1,0,0,0,2.3,32.5,21.2,46.2,1,0,2,MS,0:00:26,,,NA,0,213,162.9,0.3,0,35,"Fanucchi, Krista",0,NA,North facing hillside. Very dense and tall BAPI and TODI. Difficult to navigate to subpoint. ,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2025,NA,NA,3,21,297,15.2,450,5.1,7.5,3.1,0,0,0,2.3,32.5,21.2,46.2,1,0,6,FS,0:00:20,,,NA,0,229.3,183.6,0,0,40,"Fanucchi, Krista",0,NA,North facing hillside. Very dense and tall BAPI and TODI. Difficult to navigate to subpoint. ,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2025,NA,NA,4,39,70,15.2,450,5.1,7.5,3.1,0,0,0,2.3,32.5,21.2,46.2,1,11,0,MS,0:02:03,,,NA,0,220.1,163.1,0.1,0,21,"Fanucchi, Krista",0,NA,North facing hillside. Very dense and tall BAPI and TODI. Difficult to navigate to subpoint. ,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2025,NA,NA,5,30,234,15.2,450,5.1,7.5,3.1,0,0,0,2.3,32.5,21.2,46.2,1,0,3,FS,0:00:29,,,NA,0,184.7,138.5,0,0,40,"Fanucchi, Krista",0,NA,North facing hillside. Very dense and tall BAPI and TODI. Difficult to navigate to subpoint. ,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,NA,NA,1,556782,4125035,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,7,1.5,,0:00:19,0:01:16,0:00:00,NA,0,199.5,0,0,0,35,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,NA,NA,2,556782,4125065,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,0,4,,0:00:05,0:00:07,0:00:00,NA,0,218.9,0,0,0,35,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,NA,NA,3,556810,4125129,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,0,4,,0:00:11,0:00:13,0:00:00,NA,0,187.8,0,0,0,37,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,NA,NA,4,556804,4125101,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,1,5,,0:00:04,0:00:03,0:00:00,NA,0,211.6,0,0,0,29,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,NA,NA,5,556785,4125089,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,0,5,,0:00:07,0:00:10,0:00:00,NA,0,174,0,0,0,39,"Preston, Mel",0,NA,"SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in 
GPS coords as impossible to pace or take a bearing in scrub.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,NA,NA,1,556782,4125035,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,31,0.5,MS,0:00:18,,,NA,0,182.3,117.8,0,0,40,"Rubenthaler, Rya ",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,NA,NA,2,556782,4125065,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,3,2,MS,0:00:03,,,NA,0,195.4,143.1,0,0,40,"Rubenthaler, Rya ",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,NA,NA,3,556810,4125129,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,1,1,MS,0:00:30,,,NA,0,189.8,139.4,0,0,40,"Rubenthaler, Rya ",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,NA,NA,4,556804,4125101,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,9,0.3,MS,0:00:07,,,NA,0,188.8,143.5,0,0,32,"Rubenthaler, Rya ",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,NA,NA,5,556785,4125089,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,0,0.5,MS,0:00:07,,,NA,0,182.9,140.3,0,0,40,"Rubenthaler, Rya ",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/14/2015,NA,NA,1,29,75,15.2,450,5.1,7.5,3.2,36.2,26.2,37.5,2.5,38.8,25,36.2,1,4,2,,0:05:05,0:08:04,0:00:00,NA,0,235.8,186.9,3.9,3,40,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/14/2015,NA,NA,2,36,236,15.2,450,5.1,7.5,3.2,36.2,26.2,37.5,2.5,38.8,25,36.2,1,21,0,,0:10:12,0:32:16,0:00:00,NA,0,246.9,194.6,12.7,8,37,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/14/2015,NA,NA,3,18,249,15.2,450,5.1,7.5,3.2,36.2,26.2,37.5,2.5,38.8,25,36.2,1,9,0,,0:19:41,0:26:14,0:00:00,NA,0,239,129.4,77.6,40,37,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/14/2015,NA,NA,4,27,257,15.2,450,5.1,7.5,3.2,36.2,26.2,37.5,2.5,38.8,25,36.2,1,9,0,,0:03:34,0:16:13,0:00:00,NA,0,222.9,169.8,18.1,10,38,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/14/2015,NA,NA,5,21,51,15.2,450,5.1,7.5,3.2,36.2,26.2,37.5,2.5,38.8,25,36.2,1,2,0,,0:03:10,0:05:46,0:00:00,NA,0,244.3,194.9,3.2,2,38,"Henneman, Carlene",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,1,29,75,15.2,450,5.1,7.5,3.4,0,0,0,2.5,35,25,40,1,0,4,MS,0:04:27,,,NA,0,231.9,169.7,0,0,40,"Rubenthaler, Rya",0,NA,"""Bull"" pasture. Cows were in here during wet season; ATV ""road"" with compaction down hill--previously not. Lots of tall Coyote brush, near shrub ravine.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,2,36,236,15.2,450,5.1,7.5,3.4,0,0,0,2.5,35,25,40,1,0,3,MS,0:00:10,,,NA,0,222.4,161.7,2.4,1,40,"Rubenthaler, Rya",0,NA,"""Bull"" pasture. Cows were in here during wet season; ATV ""road"" with compaction down hill--previously not. Lots of tall Coyote brush, near shrub ravine.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,3,18,249,15.2,450,5.1,7.5,3.4,0,0,0,2.5,35,25,40,1,0,0.5,MS,0:02:34,,,NA,0,277.3,182.4,36.6,23,19,"Rubenthaler, Rya",0,NA,"""Bull"" pasture. Cows were in here during wet season; ATV ""road"" with compaction down hill--previously not. Lots of tall Coyote brush, near shrub ravine.",Clay/bedrock,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,4,27,257,15.2,450,5.1,7.5,3.4,0,0,0,2.5,35,25,40,1,0,1,MS,0:00:21,,,NA,0,257,173.2,26.9,12,40,"Rubenthaler, Rya",0,NA,"""Bull"" pasture. Cows were in here during wet season; ATV ""road"" with compaction down hill--previously not. Lots of tall Coyote brush, near shrub ravine.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/30/2018,NA,NA,5,21,51,15.2,450,5.1,7.5,3.4,0,0,0,2.5,35,25,40,1,0,3,MS,0:00:11,,,NA,0,251,188,1.3,1,40,"Rubenthaler, Rya",0,NA,"""Bull"" pasture. Cows were in here during wet season; ATV ""road"" with compaction down hill--previously not. Lots of tall Coyote brush, near shrub ravine.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/6/2015,NA,NA,1,48,155,15.2,450,5.1,7.5,3.1,37.5,23.8,38.8,2.2,40,21.2,38.8,1,0,4,,0:00:05,0:00:16,0:00:00,NA,0,249.2,203.2,0.1,1,35,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/6/2015,NA,NA,2,36,53,15.2,450,5.1,7.5,3.1,37.5,23.8,38.8,2.2,40,21.2,38.8,1,2,2.1,,0:00:10,0:00:18,0:00:00,NA,0,210.2,169.6,1.7,6,39,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/6/2015,NA,NA,3,45,162,15.2,450,5.1,7.5,3.1,37.5,23.8,38.8,2.2,40,21.2,38.8,1,3,2.5,,0:00:09,0:00:25,0:00:00,NA,0,257.9,204.4,0.4,1,34,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/6/2015,NA,NA,4,33,242,15.2,450,5.1,7.5,3.1,37.5,23.8,38.8,2.2,40,21.2,38.8,1,3,1.5,,0:00:04,0:00:09,0:00:00,NA,0,208.6,163.2,0,0,32,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/6/2015,NA,NA,5,44,196,15.2,450,5.1,7.5,3.1,37.5,23.8,38.8,2.2,40,21.2,38.8,1,1,1.5,,0:00:19,0:00:52,0:00:00,NA,0,251.2,197.6,0.1,1,35,"Preston, Mel",0,NA,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/12/2018,NA,NA,1,48,155,15.2,450,5.2,7.5,3,0,0,0,2.1,41.2,17.5,41.2,1,0,4,MS,0:00:47,,,NA,0,248.6,185.9,0,0,40,"Rubenthaler, Rya",0,NA,"SW facing slope, lots of orchard grass, lots of standing dead and thatch, rodent activity, dont know when last grazed. Resample 1m west of dist/degree.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/12/2018,NA,NA,2,36,53,15.2,450,5.2,7.5,3,0,0,0,2.1,41.2,17.5,41.2,1,0,6,MS,0:00:30,,,NA,0,228.4,170.4,0,0,40,"Rubenthaler, Rya",0,NA,"SW facing slope, lots of orchard grass, lots of standing dead and thatch, rodent activity, dont know when last grazed. Resample 1m west of dist/degree.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/12/2018,NA,NA,3,45,162,15.2,450,5.2,7.5,3,0,0,0,2.1,41.2,17.5,41.2,1,2,3,MS,0:00:18,,,NA,0,242.9,182.1,0,0,40,"Rubenthaler, Rya",0,NA,"SW facing slope, lots of orchard grass, lots of standing dead and thatch, rodent activity, dont know when last grazed. Resample 1m west of dist/degree.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-057,RMN_SOIL_SAMPLE_V1,1/12/2018,NA,NA,4,33,242,15.2,450,5.2,7.5,3,0,0,0,2.1,41.2,17.5,41.2,1,0,3,MS,0:12:46,,,NA,0,218.3,160.7,0,0,40,"Rubenthaler, Rya",0,NA,"SW facing slope, lots of orchard grass, lots of standing dead and thatch, rodent activity, dont know when last grazed. Resample 1m west of dist/degree.",,RAW
