Project,Study Area,Transect Name,Point Name,Protocol,Date,Start Time,End Time,Sample Number,Sample Distance,Sample Bearing,Ring Infiltrometer Diameter,Water Volume,Bulk Density Diameter,Bulk Density Height,Carbon 0-10 cm,Clay 0-10 cm,Sand 0-10 cm,Silt 0-10 cm,Carbon 10-40 cm,Clay 10-40 cm,Sand 10-40 cm,Silt 10-40 cm,Grazed This Year,Bare Ground,Litter Depth,Catenal Position,Water Infiltration Time 1,Water Infiltration Time 2,Water Infiltration Time 3,Water Infiltration Time 4,Extrapolated,Bulk Density Wet Wt,Bulk Density Dry Wt,Bulk Density Rock Wt,Bulk Density Rock Vol,Max Depth,Researcher,Other Observers Count,Other Observers Names,Event Remarks,Observation Remarks,Status
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,1/8/2015,,,1,38,185,15.2,450,5.1,7.5,3.1,41.2,22.5,36.2,2.1,43.8,21.2,35,1,8,0.2,,0:01:01,0:02:24,0:00:00,,0,236,193.9,0,0,34,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,1/8/2015,,,2,7,155,15.2,450,5.1,7.5,3.1,41.2,22.5,36.2,2.1,43.8,21.2,35,1,5,0.2,,0:00:28,0:04:20,0:00:00,,0,213.5,168.3,0,0,38,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,1/8/2015,,,3,35,307,15.2,450,5.1,7.5,3.1,41.2,22.5,36.2,2.1,43.8,21.2,35,1,25,0.5,,0:00:10,0:01:04,0:00:00,,0,168.7,139.9,0,0,34,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,1/8/2015,,,4,21,297,15.2,450,5.1,7.5,3.1,41.2,22.5,36.2,2.1,43.8,21.2,35,1,12,0.2,,0:01:01,0:08:35,0:00:00,,0,255.8,205,0,0,28,"Preston, Mel",0,,,"Orange rock/clay right under top soil. Impossible to get a good core sample, cannot dig into",RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,1/8/2015,,,5,39,70,15.2,450,5.1,7.5,3.1,41.2,22.5,36.2,2.1,43.8,21.2,35,1,6,1,,0:01:15,0:06:43,0:00:00,,0,256.6,206.4,0,0,35,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,2/5/2018,,,1,38,185,15.2,450,5.1,7.5,3.6,0,0,0,2.1,38.8,25,36.2,1,6,1,SH,0:13:36,,,,0,216.6,172.6,0,0,40,"Weverka, Jacob",0,,S shoulder of Lone tree Hill. Sparse BAPI grazed by horses. Lots of gopher activity. Dominated by annual grasses and annual forbs. FEHA flew over point!,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,2/5/2018,,,2,7,155,15.2,450,5.1,7.5,3.6,0,0,0,2.1,38.8,25,36.2,1,28,0,MS,0:01:37,,,,0,185.1,148.4,0,0,40,"Weverka, Jacob",0,,S shoulder of Lone tree Hill. Sparse BAPI grazed by horses. Lots of gopher activity. Dominated by annual grasses and annual forbs. FEHA flew over point!,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,2/5/2018,,,3,35,307,15.2,450,5.1,7.5,3.6,0,0,0,2.1,38.8,25,36.2,1,0,5,SH,0:00:12,,,,0,206.8,166.1,0,0,40,"Weverka, Jacob",0,,S shoulder of Lone tree Hill. Sparse BAPI grazed by horses. Lots of gopher activity. Dominated by annual grasses and annual forbs. FEHA flew over point!,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,2/5/2018,,,4,21,297,15.2,450,5.1,7.5,3.6,0,0,0,2.1,38.8,25,36.2,1,0,2,SH,0:01:48,,,,0,169.8,123.9,8.4,3,40,"Weverka, Jacob",0,,S shoulder of Lone tree Hill. Sparse BAPI grazed by horses. Lots of gopher activity. Dominated by annual grasses and annual forbs. FEHA flew over point!,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-022,RMN_SOIL_SAMPLE_V1,2/5/2018,,,5,39,70,15.2,450,5.1,7.5,3.6,0,0,0,2.1,38.8,25,36.2,1,0,5,MS,0:00:25,,,,0,249.8,190.3,0,0,40,"Weverka, Jacob",0,,S shoulder of Lone tree Hill. Sparse BAPI grazed by horses. Lots of gopher activity. Dominated by annual grasses and annual forbs. FEHA flew over point!,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,12/10/2014,,,1,43,235,15.2,450,5.1,7.5,3.7,36.5,20,43.8,2.7,40,20,40,1,2,1.5,,0:00:33,0:01:09,0:00:00,,0,0,146.3,1,2,30,"Preston, Mel",0,,Wet wts not taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,12/10/2014,,,2,27,22,15.2,450,5.1,7.5,3.7,36.5,20,43.8,2.7,40,20,40,1,3,1,,0:00:08,0:00:16,0:00:00,,0,0,174.1,1.2,1,22,"Preston, Mel",0,,Wet wts not taken.,soil very compacted in probe; took 10cm at a time,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,12/10/2014,,,3,41,281,15.2,450,5.1,7.5,3.7,36.5,20,43.8,2.7,40,20,40,1,8,1,,0:00:29,0:01:16,0:00:00,,0,0,145,0.7,1,35,"Preston, Mel",0,,Wet wts not taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,12/10/2014,,,4,16,145,15.2,450,5.1,7.5,3.7,36.5,20,43.8,2.7,40,20,40,1,2,1,,0:00:09,0:00:20,0:00:00,,0,0,162.8,0.9,1,34,"Preston, Mel",0,,Wet wts not taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,12/10/2014,,,5,13,17,15.2,450,5.1,7.5,3.7,36.5,20,43.8,2.7,40,20,40,1,0,1,,0:00:39,0:01:55,0:00:00,,0,0,150.9,0.6,2,36,"Preston, Mel",0,,Wet wts not taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,2/6/2018,,,1,43,235,15.2,450,5.1,7.5,3.7,0,0,0,2.3,36.2,20,43.8,1,0,2,FS,0:00:52,,,,0,211.7,163.7,0,0,40,"Rubenthaler, Rya",0,,SE facing slope. Road runs thru point. At edge of thick TODI/BAPI shrubland and TODI and BAPI interspersed throughout point. A couple small fir trees.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,2/6/2018,,,2,27,22,15.2,450,5.1,7.5,3.7,0,0,0,2.3,36.2,20,43.8,1,1,1.5,MS,0:00:27,,,,0,230.6,171.7,0,0,40,"Rubenthaler, Rya",0,,SE facing slope. Road runs thru point. At edge of thick TODI/BAPI shrubland and TODI and BAPI interspersed throughout point. A couple small fir trees.,moved 6m west out of solid TODI thicket,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,2/6/2018,,,3,1,281,15.2,450,5.1,7.5,3.7,0,0,0,2.3,36.2,20,43.8,1,1,0.8,MS,0:00:19,,,,0,225.5,179.8,0,0,40,"Rubenthaler, Rya",0,,SE facing slope. Road runs thru point. At edge of thick TODI/BAPI shrubland and TODI and BAPI interspersed throughout point. A couple small fir trees.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,2/6/2018,,,4,16,145,15.2,450,5.1,7.5,3.7,0,0,0,2.3,36.2,20,43.8,1,1,0.5,MS,0:00:15,,,,0,206.9,170.8,0,0,40,"Rubenthaler, Rya",0,,SE facing slope. Road runs thru point. At edge of thick TODI/BAPI shrubland and TODI and BAPI interspersed throughout point. A couple small fir trees.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-029,RMN_SOIL_SAMPLE_V1,2/6/2018,,,5,13,17,15.2,450,5.1,7.5,3.7,0,0,0,2.3,36.2,20,43.8,1,2,3,MS,0:01:17,,,,0,221,179,0,0,40,"Rubenthaler, Rya",0,,SE facing slope. Road runs thru point. At edge of thick TODI/BAPI shrubland and TODI and BAPI interspersed throughout point. A couple small fir trees.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,1/8/2015,,,1,30,234,15.2,450,5.1,7.5,4.5,35,22.5,42.5,2.8,37.5,21.2,41.2,1,5,2,,0:00:07,0:00:14,0:00:00,,0,197.2,155.4,0.6,1,31,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,1/8/2015,,,2,40,233,15.2,450,5.1,7.5,4.5,35,22.5,42.5,2.8,37.5,21.2,41.2,1,3,3.5,,0:00:08,0:00:13,0:00:00,,0,220.8,170.6,1.1,3,36,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,1/8/2015,,,3,21,8,15.2,450,5.1,7.5,4.5,35,22.5,42.5,2.8,37.5,21.2,41.2,1,5,1.5,,0:00:43,0:01:46,0:00:00,,0,225.1,177.3,0.2,1,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,1/8/2015,,,4,17,195,15.2,450,5.1,7.5,4.5,35,22.5,42.5,2.8,37.5,21.2,41.2,1,3,2,,0:00:29,0:01:09,0:00:00,,0,241.5,191.7,0.1,1,37,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,1/8/2015,,,5,14,197,15.2,450,5.1,7.5,4.5,35,22.5,42.5,2.8,37.5,21.2,41.2,1,0,4,,0:00:33,0:01:19,0:00:00,,0,236.4,182.2,0.3,2,31,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,2/5/2018,,,1,5556333,4124666,15.2,450,5.1,7.5,4.1,0,0,0,2.5,35,20,45,1,0,4,MS,0:00:17,,,,0,241.5,184,0,0,40,"Weverka, Jacob",0,,"Near crest of SE-facing slope, lots of BAPI, Poison oak. A few doug firs in point. Used GPS to navigate to points",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,2/5/2018,,,2,5556324,4124661,15.2,450,5.1,7.5,4.1,0,0,0,2.5,35,20,45,1,2,2.5,MS,0:09:32,,,,0,252.5,191.7,0,0,40,"Weverka, Jacob",0,,"Near crest of SE-facing slope, lots of BAPI, Poison oak. A few doug firs in point. Used GPS to navigate to points",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,2/5/2018,,,3,5556369,4124697,15.2,450,5.1,7.5,4.1,0,0,0,2.5,35,20,45,1,8,1,SH,0:00:11,,,,0,221.5,167.7,0,0,40,"Weverka, Jacob",0,,"Near crest of SE-facing slope, lots of BAPI, Poison oak. A few doug firs in point. Used GPS to navigate to points",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,2/5/2018,,,4,5556352,4124662,15.2,450,5.1,7.5,4.1,0,0,0,2.5,35,20,45,1,2,2,SH,0:01:22,,,,0,244.4,192.4,0,0,40,"Weverka, Jacob",0,,"Near crest of SE-facing slope, lots of BAPI, Poison oak. A few doug firs in point. Used GPS to navigate to points",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-030,RMN_SOIL_SAMPLE_V1,2/5/2018,,,5,5556353,4124665,15.2,450,5.1,7.5,4.1,0,0,0,2.5,35,20,45,1,4,1,SH,0:01:09,,,,0,188,150.3,0,0,40,"Weverka, Jacob",0,,"Near crest of SE-facing slope, lots of BAPI, Poison oak. A few doug firs in point. Used GPS to navigate to points",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,,,1,38,272,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,5,0.5,,0:00:45,0:03:10,0:00:00,,0,0,134.3,2.1,2,35,"Preston, Mel",0,,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,,,2,12,330,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,0,1,,0:00:14,0:01:39,0:00:00,,0,0,143.1,0.2,1,36,"Preston, Mel",0,,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,,,3,34,23,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,0,1.5,,0:00:22,0:01:29,0:00:00,,0,0,132.4,0.1,1,36,"Preston, Mel",0,,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,,,4,7,233,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,0,1,,0:01:06,0:04:54,0:00:00,,0,0,138.9,0.4,1,40,"Preston, Mel",0,,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,12/10/2014,,,5,3,274,15.2,450,5.1,7.5,5,38.8,23.8,37.5,2.9,16.2,41.2,42.5,1,1,2,,0:01:11,0:05:36,0:00:00,,0,0,141.5,0.5,1,39,"Preston, Mel",0,,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,,,1,38,272,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,0,0,BO,0:03:10,,,,0,200.9,139.4,1.2,0,40,"Weverka, Jacob",0,,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,,,2,12,330,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,0,3,BO,0:00:23,,,,0,213.6,155.1,0,0,40,"Weverka, Jacob",0,,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,,,3,34,23,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,0,0,BO,0:00:15,,,,0,207.9,162.6,1.3,0,40,"Weverka, Jacob",0,,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,,,4,7,233,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,1,4,BO,0:17:19,,,,0,259.2,205.9,0,0,40,"Weverka, Jacob",0,,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-034,RMN_SOIL_SAMPLE_V1,2/9/2018,,,5,3,274,15.2,450,5.1,7.5,4.9,0,0,0,2.9,42.5,21.2,36.2,0,0,3,BO,3:43:11,,,,1,232.2,125.2,1.5,1,40,"Weverka, Jacob",0,,"Front Pasture E of Rd. into ranch. Lots of Harding grass, ungrazed this season. Point at edge of riparian zone along Honsinger Creek. Used GPS to locate subpoints.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,,,1,556570,4125908,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,18,0.5,,0:00:05,0:00:07,0:00:00,,0,136.7,0,0,0,35,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,,,2,556565,4125883,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,7,0.5,,0:00:13,0:00:32,0:00:00,,0,187.4,0,0,0,35,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,,,3,556592,4125886,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,0,2,,0:00:05,0:00:11,0:00:00,,0,172.1,0,0,0,35,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,,,4,556597,4125863,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,9,2,,0:00:23,0:02:36,0:00:00,,0,189,0,0,0,27,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,solid rock/sandstone; dig with trowel,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,2/20/2015,,,5,556576,4125861,15.2,450,5.1,7.5,3.5,0,0,0,1.8,26.2,48.8,25,0,30,0.5,,0:00:19,0:01:02,0:00:00,,0,207.5,0,0,0,35,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,,,1,556570,4125908,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,8,0.5,SH,0:00:03,,,,0,134.7,92.1,,,40,"Rubenthaler, Rya",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,,,2,556565,4125883,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,0,1.5,SH,0:00:23,,,,0,192.1,138.5,,,22,"Rubenthaler, Rya",0,,,Sandstone layer @22cm,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,,,3,556592,4125886,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,8,0.3,SH,0:00:09,,,,0,189.3,138.6,,,40,"Rubenthaler, Rya",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,,,4,556597,4125863,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,49,1,MS,0:00:25,,,,0,231.8,189.5,,,40,"Rubenthaler, Rya",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-035,RMN_SOIL_SAMPLE_V1,1/22/2018,,,5,556576,4125861,15.2,450,5.1,7.5,4.1,0,0,0,2.3,25,51.9,23.1,1,72,0.3,MS,0:00:04,,,,0,205.8,150.9,,,20,"Rubenthaler, Rya",0,,,Hard clay layer wont enter probe,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,,,1,38,185,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,0,5,,0:01:15,0:07:04,0:00:00,,0,236.9,184.6,0.6,1,37,"Henneman, Carlene",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,,,2,7,155,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,1,4,,0:00:42,0:02:25,0:00:00,,0,224.4,172.5,2.4,4,38,"Henneman, Carlene",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,,,3,21,297,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,0,3,,0:00:24,0:01:32,0:00:00,,0,225,167.7,0.9,1,38,"Henneman, Carlene",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,,,4,39,70,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,3,1,,0:00:41,0:01:34,0:00:00,,0,245.1,183.7,0.8,1,38,"Henneman, Carlene",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/12/2015,,,5,30,234,15.2,450,5.1,7.5,3.8,33.8,26.2,40,2.7,35,23.8,41.2,1,2,2,,0:00:29,0:01:55,0:00:00,,0,246.5,191.2,0.5,1,38,"Henneman, Carlene",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,,,1,38,185,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,3,5,MS,0:00:46,,,,0,248.6,188.7,0,0,40,"Weverka, Jacob",0,,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,,,2,7,155,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,0,1.5,MS,0:01:16,,,,0,256.7,189.9,0,0,40,"Weverka, Jacob",0,,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,,,3,21,297,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,9,1,MS,0:00:05,,,,0,220,161,0,0,40,"Weverka, Jacob",0,,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,,,4,39,70,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,0,3,MS,0:00:05,,,,0,268.4,198.5,0,0,40,"Weverka, Jacob",0,,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-041,RMN_SOIL_SAMPLE_V1,1/30/2018,,,5,30,234,15.2,450,5.1,7.5,3,0,0,0,2.2,32.5,22.5,45,1,2,2,MS,0:01:32,,,,0,177,124.5,0,0,40,"Weverka, Jacob",0,,"NW facing slope with BAPI, blackberry,hemlock. Used GPS to access points due to thickets/cannot pace",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,,,1,556782,4125035,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,7,1.5,,0:00:19,0:01:16,0:00:00,,0,199.5,0,0,0,35,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,,,2,556782,4125065,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,0,4,,0:00:05,0:00:07,0:00:00,,0,218.9,0,0,0,35,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,,,3,556810,4125129,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,0,4,,0:00:11,0:00:13,0:00:00,,0,187.8,0,0,0,37,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,,,4,556804,4125101,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,1,5,,0:00:04,0:00:03,0:00:00,,0,211.6,0,0,0,29,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,2/24/2015,,,5,556785,4125089,15.2,450,5.1,7.5,3.7,0,0,0,2.1,36.2,32.5,31.2,0,0,5,,0:00:07,0:00:10,0:00:00,,0,174,0,0,0,39,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,,,1,556782,4125035,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,31,0.5,MS,0:00:18,,,,0,182.3,117.8,0,0,40,"Rubentahler, Rya ",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,,,2,556782,4125065,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,3,2,MS,0:00:03,,,,0,195.4,143.1,0,0,40,"Rubentahler, Rya ",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,,,3,556810,4125129,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,1,1,MS,0:00:30,,,,0,189.8,139.4,0,0,40,"Rubentahler, Rya ",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,,,4,556804,4125101,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,9,0.3,MS,0:00:07,,,,0,188.8,143.5,0,0,32,"Rubentahler, Rya ",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-045,RMN_SOIL_SAMPLE_V1,1/23/2018,,,5,556785,4125089,15.2,450,5.1,7.5,4.6,0,0,0,2.3,38.8,28.8,32.5,0,0,0.5,MS,0:00:07,,,,0,182.9,140.3,0,0,40,"Rubentahler, Rya ",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-055,RMN_SOIL_SAMPLE_V1,1/14/2015,,,1,29,75,15.2,450,5.1,7.5,3.2,36.2,26.2,37.5,2.5,38.8,25,36.2,1,4,2,,0:05:05,0:08:04,0:00:00,,0,235.8,186.9,3.9,3,40,"Henneman, Carlene",0,,,,RAW
